years_used,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,selling_price
18,60000,1,0,0,1,18.0,995,62.0,5.0,90000
8,60000,0,0,0,0,28.09,1248,88.5,5.0,750000
13,80000,1,0,0,1,16.8,1497,116.3,5.0,330000
9,70000,0,0,0,1,28.09,1248,88.5,5.0,715000
12,150000,0,0,0,1,20.86,1199,75.0,5.0,250000
18,150000,1,0,0,1,18.2,1061,64.0,5.0,120000
21,25000,1,0,0,2,14.2,1597,92.0,5.0,100000
8,35000,0,0,1,1,21.72,1498,108.6,5.0,850000
7,48000,0,0,0,0,25.4,1186,73.97,5.0,450000
13,200000,0,0,0,0,22.07,1199,73.9,5.0,240000
10,135000,0,0,0,0,26.59,1248,74.0,5.0,600000
9,110000,0,0,0,1,18.2,1248,73.74,7.0,280000
13,146000,0,0,0,1,22.32,1582,126.32,5.0,465000
7,44000,1,0,0,0,24.7,796,47.3,5.0,350000
12,70000,1,0,0,0,20.36,1197,78.9,5.0,325000
21,271000,0,0,0,0,16.8,1405,62.0,5.0,50000
19,120000,1,0,0,2,19.7,796,46.3,5.0,110000
12,80000,0,0,0,0,23.03,1396,69.0,5.0,220000
10,60000,0,0,0,0,15.96,2523,62.1,7.0,515000
7,40000,1,0,0,0,20.73,1373,91.1,5.0,750000
7,25000,1,0,0,0,21.1,814,55.2,5.0,350000
6,15000,1,0,0,0,18.9,1197,81.86,5.0,488999
8,27000,1,0,0,0,24.7,796,47.3,5.0,300000
8,35000,0,0,0,1,27.39,1248,74.0,5.0,650000
11,40000,1,0,0,0,19.0,998,66.1,5.0,250000
11,40000,1,0,0,2,22.74,796,47.3,5.0,200000
10,75262,0,0,0,0,15.4,2179,120.0,7.0,950000
13,120000,0,0,0,0,23.03,1396,69.0,5.0,200000
9,60000,1,0,0,0,20.3,998,68.05,5.0,276000
11,40000,1,0,0,0,21.1,814,55.2,5.0,250000
17,80000,1,0,0,1,19.7,796,46.3,5.0,95000
14,70000,0,0,0,1,23.57,1396,70.0,5.0,200000
13,100000,0,0,0,1,22.32,1582,126.32,5.0,450000
12,18000,0,0,0,0,15.1,2179,140.0,7.0,900000
15,175000,0,0,0,0,19.09,1396,69.0,5.0,200000
15,70000,1,0,0,1,20.36,1197,78.9,5.0,200000
14,91863,0,0,0,1,15.96,2523,62.1,7.0,370000
17,100000,1,0,0,0,15.2,1193,65.0,5.0,250000
9,10000,1,0,0,0,25.17,799,53.3,5.0,290000
7,35000,0,0,0,0,24.52,1248,88.5,7.0,900000
12,120000,0,0,0,1,20.0,1399,68.1,5.0,325000
9,30000,1,0,0,0,18.9,1197,82.0,5.0,425000
9,60000,1,0,0,0,25.17,799,53.3,5.0,315000
11,70000,1,0,0,0,23.95,998,67.05,5.0,300000
12,70000,1,0,0,1,20.36,1197,78.9,5.0,325000
9,130000,0,0,0,0,21.38,1396,88.7,5.0,900000
9,133000,0,0,0,0,21.38,1396,88.7,5.0,950000
15,120000,0,0,0,2,20.54,1598,103.6,5.0,320000
6,20000,1,0,0,0,19.44,999,75.0,5.0,500000
13,25000,1,0,0,0,15.6,1196,70.0,5.0,290000
13,90000,1,0,0,0,25.4,624,37.48,4.0,60000
16,140000,1,0,0,2,19.0,998,66.1,5.0,120000
8,103000,0,1,0,0,25.6,1498,97.9,5.0,850000
8,23000,0,1,0,0,13.68,2393,147.8,7.0,1750000
10,128000,0,1,0,0,26.0,1498,98.6,5.0,600000
10,33000,0,0,0,0,20.14,1498,88.8,5.0,620000
16,70000,1,0,0,1,19.7,796,46.3,5.0,150000
14,40000,1,0,0,3,0.0,1086,62.0,5.0,150000
17,40000,1,0,0,3,12.85,1396,99.6,5.0,135000
14,80000,0,0,0,0,17.0,1405,71.0,5.0,200000
10,70000,0,0,0,0,26.21,1248,88.5,5.0,730000
12,100000,0,0,0,0,12.99,2494,100.6,8.0,800000
16,90000,0,0,0,1,14.0,2498,112.0,8.0,300000
13,112000,0,0,0,1,20.0,1399,68.0,5.0,190000
14,50000,1,0,0,0,15.5,1799,132.0,5.0,350000
10,62000,0,0,0,1,24.4,1120,71.0,5.0,509999
13,90000,0,0,0,0,20.77,1248,88.76,7.0,400000
12,80000,0,0,0,0,12.99,2494,100.0,7.0,800000
12,50000,0,0,0,0,21.02,1248,88.8,5.0,250000
9,47552,0,0,0,1,19.67,1582,126.2,5.0,930000
9,40000,0,0,0,1,24.3,1248,88.5,5.0,720000
14,15000,1,0,0,0,15.6,1196,70.0,5.0,225000
6,20000,0,0,0,0,23.0,1498,98.96,5.0,950000
7,52000,1,0,0,0,17.19,1197,81.86,5.0,530000
9,70000,1,0,0,0,18.6,1197,81.83,5.0,470000
8,110000,0,0,0,0,15.96,2523,63.0,9.0,650000
11,77500,0,0,0,1,14.0,2179,138.1,7.0,540000
10,100000,0,0,0,1,25.2,1248,74.0,5.0,459999
6,14700,1,0,0,0,25.17,799,53.3,5.0,325000
9,40000,1,0,0,0,16.8,796,34.2,5.0,240000
8,32000,1,0,0,1,18.15,1198,82.0,6.0,400000
21,70000,1,0,0,1,19.7,796,46.3,5.0,70000
16,80000,1,0,0,0,17.5,1298,85.8,5.0,250000
11,80000,0,0,0,1,12.99,2494,100.6,8.0,910000
7,25000,0,0,0,0,28.4,1248,74.02,5.0,720000
10,50000,0,0,0,0,26.59,1248,74.0,5.0,590000
10,120000,0,0,0,0,13.58,2499,72.4,10.0,434000
19,170000,0,0,0,0,13.6,2523,63.0,7.0,145000
7,19700,1,0,0,0,18.15,1198,82.0,5.0,445000
14,70000,2,0,0,0,13.45,1086,62.1,5.0,191000
7,50000,0,0,0,3,25.83,1498,99.0,5.0,372000
20,90000,1,0,0,1,18.9,998,67.1,5.0,65000
10,140000,0,0,0,0,20.0,1399,68.05,5.0,300000
22,120000,0,0,0,2,12.7,2609,116.6,8.0,125000
8,40000,1,0,0,0,20.3,1199,84.0,5.0,520000
11,70000,1,0,0,2,22.74,796,47.3,5.0,190000
7,7000,1,0,0,0,22.5,999,67.0,5.0,310000
13,90000,0,0,0,0,12.8,2494,102.0,8.0,750000
9,110000,0,0,1,0,18.49,1493,100.0,7.0,750000
6,15000,1,0,0,0,23.95,998,67.05,5.0,350000
5,5000,1,0,0,0,22.05,796,47.3,5.0,360000
8,5000,1,0,0,0,25.17,799,53.3,5.0,285000
12,70000,1,0,0,1,22.74,796,47.3,5.0,160000
10,60000,1,0,0,1,19.44,1198,67.0,7.0,229999
18,120000,1,0,0,2,19.7,796,46.3,5.0,85000
7,7000,1,0,0,0,22.5,999,67.0,5.0,300000
11,120000,0,0,0,0,12.05,2179,120.0,7.0,675000
11,145241,0,0,0,0,12.05,2179,120.0,7.0,700000
17,110000,0,0,0,0,12.7,2609,116.6,8.0,400000
9,30000,1,0,0,2,25.17,799,53.3,5.0,254999
10,80000,0,0,0,1,15.4,2179,120.0,7.0,1050000
12,100000,0,0,0,0,23.4,1248,74.0,5.0,390000
10,80000,0,0,0,0,23.59,1364,67.04,5.0,450000
9,40000,0,0,1,1,11.36,2755,171.5,7.0,1630000
8,50000,0,0,0,0,24.3,1248,88.5,5.0,725000
12,95500,0,0,0,1,14.0,2179,138.1,7.0,466000
8,40000,1,0,0,1,18.16,1196,86.8,5.0,370000
18,70000,1,0,0,2,18.2,1061,64.0,5.0,150000
8,15000,1,0,0,0,23.1,998,67.04,5.0,483000
9,10000,1,0,0,0,18.9,1197,82.0,5.0,470000
7,25000,0,0,0,0,24.3,1248,88.5,5.0,950000
12,50000,1,0,0,2,17.01,1591,121.3,5.0,450000
14,70000,1,0,0,0,17.6,1496,88.7,5.0,345000
16,60000,1,0,0,0,19.0,998,66.1,5.0,300000
18,74800,1,0,0,1,18.2,998,67.1,5.0,160000
21,80000,1,0,0,1,16.1,796,37.0,4.0,120000
5,40000,1,0,0,0,17.57,1193,88.7,5.0,500000
7,40000,0,0,0,0,16.0,2179,138.0,7.0,1350000
8,50000,0,0,0,0,24.0,1186,73.97,5.0,455000
12,45000,1,0,0,1,21.1,814,55.2,5.0,165000
9,23700,1,0,0,0,20.4,1197,81.8,5.0,470000
9,23700,1,0,0,0,20.4,1197,81.8,5.0,470000
11,53473,1,0,0,0,23.95,998,67.05,5.0,229999
14,100000,0,0,0,1,15.96,2523,63.0,9.0,250000
9,25000,0,0,0,0,16.0,2179,140.0,7.0,1350000
12,80000,1,0,0,0,17.92,1086,62.1,5.0,220000
10,120000,0,0,0,0,24.4,1120,71.0,5.0,360000
7,40000,1,0,0,0,23.95,998,67.05,5.0,350000
13,70000,0,0,0,0,22.32,1582,126.32,5.0,500000
12,90000,0,0,0,2,25.44,936,57.6,5.0,145000
11,51000,1,0,0,0,18.2,1199,82.5,5.0,300000
16,87000,1,0,0,1,13.2,1495,94.0,5.0,180000
12,40000,0,0,0,0,23.4,1248,74.0,5.0,530000
11,90000,0,0,0,1,19.01,1461,108.45,5.0,620000
10,110000,1,0,0,2,16.78,1496,88.73,5.0,360000
15,86000,1,0,0,1,17.92,1086,62.1,5.0,245000
22,80000,1,0,0,2,14.2,1597,92.0,5.0,130000
26,65000,1,0,0,3,15.9,1298,85.0,5.0,70000
26,70000,1,0,0,3,15.9,1298,85.0,5.0,70000
11,140000,0,0,0,1,25.01,1498,89.75,5.0,650000
6,18000,1,0,0,0,21.21,1197,81.8,5.0,610000
10,24000,1,0,0,0,23.95,998,67.05,5.0,300000
11,60000,0,0,0,0,24.0,1120,70.0,5.0,425000
13,150000,0,0,0,2,22.32,1582,126.32,5.0,450000
14,108000,0,0,0,0,22.32,1582,126.3,5.0,450000
14,60000,1,0,1,2,16.95,1197,78.9,5.0,340000
12,90000,0,0,0,0,20.77,1248,88.76,7.0,650000
16,70000,0,0,0,0,19.09,1396,69.0,5.0,160000
11,120000,0,0,0,0,19.1,1405,70.0,5.0,250000
13,100000,0,0,0,2,25.44,936,57.6,5.0,225000
18,75958,0,0,0,1,17.88,1396,52.8,5.0,55000
29,70000,1,0,0,2,16.1,796,37.0,4.0,42000
19,128000,0,0,0,3,12.6,1991,112.0,7.0,282000
18,110000,0,0,0,2,16.8,1405,62.0,5.0,80000
9,40000,1,0,0,0,20.85,1197,83.14,5.0,500000
9,70000,0,0,0,0,25.83,1498,99.0,5.0,500000
14,60000,0,0,0,0,22.9,1248,74.0,5.0,400000
12,90000,0,0,0,0,15.96,2523,62.1,7.0,550000
18,70000,0,0,0,1,13.93,2179,138.1,7.0,200000
13,65000,1,0,0,0,20.36,1197,78.9,5.0,280000
11,88000,0,0,0,0,23.4,1248,74.0,5.0,580000
16,80000,0,0,0,2,18.8,1248,90.0,5.0,100000
11,60000,0,0,0,0,14.0,2523,75.0,8.0,550000
8,38000,0,0,0,0,18.49,1493,100.0,7.0,700000
15,80000,1,0,0,2,15.0,1368,90.0,5.0,150000
11,60000,1,0,0,1,21.1,814,55.2,5.0,190000
12,110000,0,0,0,0,15.96,2523,62.1,7.0,500000
8,110000,0,0,0,0,25.2,1248,74.0,5.0,640000
14,145000,0,0,0,0,20.86,1199,75.0,5.0,340000
6,43000,0,0,0,0,22.54,1396,88.76,5.0,811000
9,120000,0,0,0,0,23.2,1248,73.94,5.0,409999
18,136000,1,0,0,1,16.1,1298,88.2,5.0,220000
12,120000,0,0,0,1,17.88,1405,48.21,5.0,170000
7,25000,1,0,0,0,18.6,1197,81.86,5.0,700000
10,80000,0,0,0,1,15.4,2179,120.0,7.0,950000
22,40000,1,0,0,1,14.4,1599,94.0,5.0,80000
8,9000,0,1,1,0,13.6,1999,177.0,5.0,2711000
8,45000,0,1,1,0,19.33,1999,177.0,5.0,3200000
10,110000,0,0,0,0,14.1,2179,147.94,7.0,503000
6,20000,0,0,1,0,18.0,1969,190.0,5.0,3800000
9,68089,1,2,1,0,19.16,2494,157.7,5.0,2000000
12,58343,1,2,0,0,21.79,998,67.05,5.0,225000
7,38817,0,1,0,0,27.39,1248,74.0,5.0,740000
9,56494,1,2,0,0,18.2,1199,88.7,5.0,550000
12,79328,0,2,0,1,12.99,2494,100.6,7.0,750000
6,5621,1,2,1,0,22.0,1197,81.8,5.0,650000
8,25538,1,2,0,0,16.78,1496,88.73,5.0,625000
7,69779,1,1,1,0,22.0,1197,81.8,5.0,600000
8,56290,0,1,0,0,24.0,1186,73.97,5.0,450000
6,7500,0,1,1,0,16.78,1995,190.0,5.0,5400000
6,8500,0,1,1,0,16.78,1995,190.0,5.0,5500000
6,7032,1,2,1,0,19.0,1199,88.76,5.0,779000
9,11000,1,1,1,0,14.3,1598,103.5,5.0,645000
7,2000,0,1,1,0,16.8,1984,150.0,5.0,2475000
11,120000,0,0,0,1,23.4,1248,74.0,5.0,420000
7,35000,0,0,0,0,25.1,1248,88.5,5.0,899000
6,35000,1,0,0,0,19.83,1198,67.0,5.0,459999
17,120000,0,0,0,1,18.1,1493,110.0,5.0,150000
8,25000,1,0,0,0,23.01,999,67.0,5.0,350000
10,100000,0,0,0,1,23.59,1364,67.05,5.0,509999
12,120000,0,0,0,2,15.96,2523,62.1,9.0,500000
8,35000,1,0,0,0,17.57,1193,88.7,5.0,370000
12,44000,1,0,0,1,20.92,998,67.1,5.0,240000
10,100000,0,0,0,1,22.54,1396,88.73,5.0,530000
10,133000,0,0,0,1,15.4,2179,120.0,7.0,1000000
7,35000,0,0,0,1,13.68,2393,147.8,7.0,1600000
11,64000,1,0,0,0,20.36,1197,78.9,5.0,350000
10,70000,0,0,1,0,16.0,2179,140.0,7.0,1100000
14,70000,1,0,0,0,18.5,1197,80.0,5.0,220000
10,100000,1,0,0,0,18.9,1197,82.0,5.0,350000
12,90000,0,0,0,1,22.9,1248,74.0,5.0,370000
11,50000,1,0,0,0,17.5,1298,85.8,5.0,220000
12,80000,0,0,0,0,22.1,1248,76.9,5.0,200000
8,50000,0,0,0,0,25.32,1198,77.0,6.0,400000
16,55000,1,0,0,0,14.6,1368,88.7,5.0,150000
5,40000,1,0,1,0,10.75,2694,163.7,8.0,1500000
14,70000,1,0,0,1,14.0,796,35.0,5.0,130000
12,80000,1,0,0,1,22.74,796,47.3,5.0,185000
15,80000,1,0,0,1,0.0,1086,62.1,5.0,110000
13,120000,0,0,0,0,15.96,2523,62.1,7.0,450000
7,20000,1,0,0,1,18.9,1197,81.86,5.0,500000
8,31596,1,1,0,0,17.0,1497,121.36,5.0,570000
12,85710,0,1,0,0,15.1,2179,140.0,7.0,650000
13,129627,0,1,0,0,11.5,2982,171.0,7.0,1680000
7,10000,1,0,0,0,22.7,799,53.64,5.0,250000
11,15000,1,0,0,0,20.36,1197,78.9,5.0,320000
8,35000,1,0,1,0,20.51,998,67.0,5.0,440000
12,49000,1,0,0,1,18.5,1197,82.85,5.0,315000
15,158000,0,0,0,0,18.8,1248,90.0,5.0,202999
13,30000,1,0,0,1,21.1,814,55.2,5.0,179000
17,60000,1,0,0,1,20.36,1197,78.9,5.0,140000
17,40000,1,0,0,1,18.2,1061,64.0,5.0,150000
14,60000,0,0,0,1,13.6,2523,63.0,7.0,440000
14,55130,0,1,0,1,20.0,1399,68.0,5.0,250000
11,22000,1,0,0,0,20.51,998,67.04,5.0,330000
15,48000,1,0,0,0,15.6,1196,70.0,5.0,250000
13,45000,1,0,0,0,18.5,1197,82.85,5.0,335000
9,22522,0,1,0,0,16.0,2179,140.0,7.0,1025000
13,51856,1,1,0,2,18.5,1197,80.0,5.0,320000
10,29434,1,0,0,0,20.73,1373,91.1,5.0,550000
7,25000,0,0,0,0,25.5,1498,98.6,5.0,800000
8,28000,1,0,0,1,23.84,1199,84.0,5.0,380000
12,44500,0,0,0,1,20.46,1461,83.8,5.0,400000
9,34500,1,0,0,0,20.51,998,67.04,5.0,375000
8,20000,1,0,1,0,18.0,1497,117.6,5.0,1100000
7,15000,1,0,0,0,18.6,1197,81.83,5.0,650000
11,26000,1,0,1,0,19.34,1198,76.0,5.0,361000
13,20000,1,0,0,0,21.1,814,55.2,5.0,140000
6,3000,1,0,0,0,20.14,1197,81.86,5.0,550000
6,20000,1,0,0,0,19.5,1199,88.76,5.0,670000
8,25000,0,0,0,0,24.3,1248,88.5,5.0,880000
7,35000,0,0,0,0,23.0,1498,98.96,5.0,950000
15,60000,0,0,0,0,18.3,1991,147.9,5.0,300000
8,6825,1,0,1,0,18.0,1497,117.6,5.0,1150000
10,155000,0,0,1,0,14.81,1998,163.7,5.0,450000
7,50000,3,0,0,0,21.94,1196,61.7,5.0,375000
9,13500,1,0,0,0,17.5,1373,91.1,7.0,600000
17,260000,0,0,0,0,12.8,2494,102.0,8.0,700000
7,65000,0,0,0,0,25.4,1186,73.97,5.0,600000
11,95000,0,0,0,1,14.02,2179,118.3,8.0,630000
9,40000,1,0,0,1,20.73,1373,91.1,5.0,590000
6,30000,1,0,0,0,20.3,1086,68.0,5.0,420000
12,112011,0,0,0,0,13.93,2179,138.1,7.0,541000
10,125000,0,0,0,0,12.99,2494,100.6,7.0,900000
10,125000,0,0,0,0,12.99,2494,100.6,7.0,900000
16,43000,0,0,0,0,18.8,1248,90.0,5.0,250000
6,53534,0,0,0,0,15.96,2523,62.1,7.0,670000
6,20000,1,0,0,0,20.3,1199,83.81,5.0,530000
13,70000,0,0,0,1,25.44,936,57.6,5.0,150000
12,70000,0,0,0,2,15.1,2179,140.0,7.0,550000
10,150000,0,0,0,0,15.4,1997,120.0,7.0,650000
13,100000,0,0,0,1,19.4,1405,70.0,5.0,180000
10,50000,0,0,0,0,16.55,2498,105.0,7.0,585000
12,120000,1,0,0,1,18.5,1197,82.85,5.0,345000
12,110000,0,0,0,2,22.9,1248,74.0,5.0,350000
9,140000,1,0,0,0,15.4,1497,117.3,7.0,725000
13,120000,0,0,0,0,15.42,1405,70.0,7.0,250000
23,70000,1,0,0,1,16.1,796,37.0,4.0,45000
18,248119,0,0,0,3,12.8,2494,102.0,8.0,409999
8,16500,1,0,0,1,23.01,999,67.0,5.0,325000
9,9900,1,0,0,0,23.95,998,67.05,5.0,350000
13,80000,1,0,0,2,19.7,796,46.3,5.0,180000
15,100000,1,0,0,1,16.0,1368,90.0,5.0,150000
5,20000,1,0,0,0,23.26,1197,88.5,5.0,700000
9,90000,0,0,0,0,28.09,1248,88.5,5.0,795000
6,15000,0,0,0,0,16.55,2498,105.0,6.0,950000
7,75000,0,0,1,0,21.5,1498,108.5,5.0,885000
14,140000,0,0,0,0,21.1,1248,73.9,5.0,160000
13,120000,0,0,0,1,23.0,1396,90.0,5.0,300000
7,75000,0,0,1,0,21.5,1498,108.5,5.0,950000
10,90000,0,0,0,0,20.77,1248,88.76,7.0,549000
7,20000,0,0,1,0,20.38,1968,143.0,5.0,3000000
10,61000,0,0,0,0,12.99,2494,100.6,7.0,1200000
13,100000,0,0,0,1,21.8,1461,78.0,5.0,570000
8,60000,0,0,0,1,16.55,2498,105.0,6.0,800000
16,100000,0,0,0,0,18.1,1493,110.0,5.0,375000
16,170000,0,0,0,2,13.6,2523,63.0,7.0,300000
12,100000,1,0,0,1,16.78,1496,88.73,5.0,350000
14,120000,0,0,0,1,13.6,2523,63.0,7.0,400000
10,50000,0,0,0,0,20.14,1498,88.8,5.0,434999
10,25000,1,0,0,0,22.74,796,47.3,5.0,260000
12,24019,0,0,0,0,22.9,1248,74.0,5.0,450000
12,80000,0,0,0,1,22.32,1582,126.32,5.0,459999
14,100000,0,0,0,1,21.1,1248,73.9,5.0,210000
10,93000,1,0,0,1,20.85,1197,83.14,5.0,540000
8,50000,0,0,0,0,24.52,1248,88.5,7.0,710000
7,22000,1,0,0,0,24.7,796,47.3,5.0,285000
6,19600,0,0,0,0,22.1,1396,88.7,5.0,990000
8,104000,1,0,0,0,15.64,1193,64.1,5.0,362000
8,33000,0,0,0,0,23.0,1498,98.96,5.0,880000
8,60000,0,0,0,0,18.49,1493,100.0,7.0,700000
9,60000,0,0,0,0,15.96,2523,63.0,9.0,600000
10,40000,1,0,0,0,13.24,1598,102.5,5.0,700000
9,60000,0,0,0,0,27.28,1047,69.0,5.0,400000
15,80000,2,0,0,0,13.2,1495,93.7,5.0,165000
18,376412,0,0,0,1,12.8,2494,102.0,8.0,350000
11,80000,1,0,0,2,16.02,1373,93.7,7.0,425000
13,70000,1,0,0,0,17.92,1086,62.1,5.0,180000
13,90000,1,0,0,2,20.92,998,67.1,5.0,170000
11,183000,0,0,0,0,15.96,2523,63.0,9.0,370000
7,27000,0,0,0,0,24.3,1248,88.5,5.0,800000
8,35000,0,0,0,0,23.0,1498,98.96,5.0,900000
12,120000,0,0,0,0,22.9,1248,74.0,5.0,390000
11,80000,0,0,0,1,23.4,1248,74.0,5.0,445000
11,70000,0,0,0,3,23.4,1248,74.0,5.0,459999
12,55000,2,0,0,0,14.4,998,61.7,5.0,275000
16,120000,0,0,0,1,21.1,1248,73.9,5.0,200000
13,72000,1,0,0,1,17.5,1197,85.8,5.0,350000
18,120000,0,0,0,1,12.0,2092,127.0,7.0,95000
11,250000,0,0,0,0,23.59,1364,67.04,5.0,550000
9,100000,0,0,0,0,13.58,2499,72.4,9.0,900000
12,120000,0,0,0,1,15.3,2956,83.83,7.0,350000
10,50000,1,0,1,0,19.34,1198,76.0,5.0,325000
11,32000,1,0,0,0,18.9,1197,82.0,5.0,455999
17,60000,1,0,0,0,19.7,796,46.3,5.0,129000
8,40000,1,0,0,0,24.7,796,47.3,5.0,254000
11,48000,0,0,0,0,21.7,1498,98.96,5.0,570000
7,30000,0,0,0,0,19.87,1461,83.14,5.0,840000
15,100000,0,0,0,1,13.93,2179,138.1,7.0,235000
9,50000,0,0,0,0,18.49,1493,100.0,7.0,700000
7,5000,1,0,0,0,18.9,1197,81.86,5.0,528000
9,72000,0,0,0,0,15.96,2523,63.0,9.0,560000
9,70000,0,0,0,0,15.96,2523,63.0,9.0,600000
18,50000,1,0,0,1,15.26,1150,74.9,5.0,102000
11,70000,0,0,0,1,15.1,2179,140.0,7.0,750000
15,70000,1,0,0,2,14.7,1150,76.0,5.0,148000
10,50000,1,0,0,0,21.4,1197,83.1,5.0,650000
13,40000,1,0,0,0,16.47,1198,73.9,5.0,310000
11,30000,1,0,0,0,19.1,1197,82.0,5.0,480000
7,15000,1,0,0,0,24.7,796,47.3,5.0,320000
10,40000,1,0,0,0,17.4,1497,117.3,5.0,750000
8,40000,1,0,0,0,19.49,1198,67.04,5.0,370000
12,60000,1,0,0,3,18.6,1197,85.8,5.0,320000
12,67000,1,0,0,0,18.6,1197,85.8,5.0,420000
15,60000,1,0,0,1,17.5,1298,85.8,5.0,240000
8,60000,1,0,0,0,22.5,999,67.0,5.0,220000
9,30000,1,0,0,0,23.84,1199,84.0,5.0,350000
7,40000,0,0,0,0,25.8,1498,98.6,5.0,675000
9,50000,1,0,0,1,18.16,1197,78.8,5.0,434999
19,200000,1,0,1,2,13.1,1997,141.1,5.0,125000
9,14000,1,0,0,1,18.15,1198,82.0,6.0,400000
10,70000,0,0,0,0,13.58,2499,72.4,9.0,425000
15,94000,0,0,0,1,21.1,1248,75.0,5.0,311000
10,197000,0,0,0,0,13.58,2499,72.4,10.0,509999
10,79000,0,0,0,1,25.83,1498,99.0,5.0,530000
17,120000,0,0,0,1,18.7,1896,66.0,5.0,210000
6,30000,0,0,0,0,17.3,1497,121.0,8.0,977000
7,20000,1,0,0,0,20.51,998,67.04,5.0,440000
7,17000,1,0,0,0,20.51,998,67.04,5.0,440000
7,20000,1,0,0,0,18.6,1197,81.83,5.0,655000
9,60000,1,0,0,0,25.17,799,53.3,5.0,295000
7,20000,1,0,0,0,18.6,1197,81.83,5.0,655000
18,70000,1,0,0,2,15.0,1086,66.6,5.0,65000
8,150000,0,0,0,0,17.6,2179,153.86,7.0,1200000
8,35000,0,0,0,0,17.6,2179,153.86,7.0,1251000
15,60000,0,0,0,0,23.03,1396,69.0,5.0,200000
9,40000,0,0,0,0,21.19,1396,88.73,5.0,750000
7,60000,3,0,0,0,26.6,998,58.16,5.0,400000
8,57000,1,0,0,0,17.8,1198,86.7,5.0,475000
13,120000,0,0,0,1,17.8,1405,70.0,5.0,110000
8,30000,1,0,0,0,23.01,999,67.0,5.0,350000
9,175000,0,0,0,0,23.4,1248,74.0,5.0,450000
15,90000,0,0,0,0,17.0,1405,70.0,5.0,150000
16,110000,0,0,0,1,17.2,1396,53.5,5.0,80000
10,35000,1,0,0,1,18.6,1197,81.83,5.0,430000
8,81000,0,0,0,0,13.68,2393,147.8,7.0,1450000
14,100000,0,0,0,0,18.3,1991,147.9,5.0,360000
8,60000,0,0,1,0,17.6,2179,153.86,7.0,1445000
9,60000,0,0,0,0,26.0,1498,98.6,5.0,670000
9,70000,1,0,1,0,13.7,1991,183.0,5.0,2000000
10,50000,0,0,0,0,25.8,1498,98.6,5.0,440000
13,90000,0,0,0,0,23.0,1396,90.0,5.0,254999
7,65000,1,0,0,0,19.02,1198,67.05,7.0,530000
9,40000,0,0,0,1,16.0,1997,140.0,7.0,890000
12,80000,0,0,0,1,22.07,1199,73.9,5.0,280000
8,35000,1,0,1,0,21.21,1197,81.8,5.0,725000
9,30000,0,0,0,0,18.49,1493,100.0,7.0,700000
18,70000,1,0,0,0,18.2,998,67.1,5.0,90000
10,100000,1,0,0,1,19.81,1086,68.05,5.0,287000
7,55000,1,0,1,0,14.8,1591,121.3,5.0,1380000
12,80000,0,0,0,1,12.99,2494,100.6,7.0,750000
9,40000,1,0,0,0,17.43,1396,105.5,5.0,650000
12,108916,1,0,0,1,20.51,998,67.04,5.0,240000
12,40000,1,0,0,1,21.1,814,55.2,5.0,290000
11,80000,1,0,0,0,21.1,814,55.2,5.0,229999
9,50000,0,0,0,1,26.0,1498,98.6,5.0,1000000
13,90000,1,0,0,1,17.92,1086,62.1,5.0,200000
21,70000,1,0,0,3,19.7,796,46.3,5.0,90000
13,90000,0,0,0,0,23.0,1396,90.0,5.0,330000
16,70000,0,0,0,0,21.1,1248,73.9,5.0,200000
7,31000,0,0,0,0,25.32,1198,77.0,6.0,420000
16,120000,0,0,0,1,19.3,1248,73.9,5.0,260000
9,40000,1,0,0,0,18.6,1197,81.83,5.0,590000
10,180000,0,0,0,0,25.2,1248,74.0,5.0,545000
14,90000,1,0,0,1,18.9,998,67.1,5.0,210000
17,110000,1,0,0,1,17.7,1497,78.0,5.0,185000
19,59000,1,0,0,1,18.9,998,67.1,5.0,125000
11,60000,1,0,0,1,21.1,814,55.2,5.0,280000
20,70000,1,0,0,1,18.9,998,67.1,5.0,98000
16,190000,0,0,0,0,17.0,1405,71.0,5.0,100000
12,180000,0,0,0,0,20.8,1461,64.1,5.0,250000
15,150000,0,0,0,1,11.5,2982,171.0,7.0,750000
18,130000,0,0,0,1,16.52,1991,123.7,5.0,160000
12,120000,0,0,1,1,22.32,1582,126.3,5.0,509999
16,80000,0,0,0,1,17.88,1396,52.8,5.0,95000
11,80000,0,0,0,1,22.32,1582,126.32,5.0,525000
8,20000,1,0,0,0,22.5,999,67.0,5.0,278000
28,60000,1,0,0,1,16.1,796,37.0,4.0,50000
14,120000,0,0,0,2,22.07,1199,73.9,5.0,254999
6,10000,1,0,0,0,21.21,1197,81.8,5.0,675000
9,147000,0,0,0,1,26.59,1248,74.0,5.0,600000
7,51000,0,0,0,0,25.1,1248,88.5,5.0,950000
18,60000,1,0,0,2,17.7,1497,78.0,5.0,229999
16,220000,0,0,0,0,12.8,2494,102.0,8.0,600000
8,20000,1,0,0,0,24.7,796,47.3,5.0,330000
8,40000,1,0,0,0,23.95,998,67.05,5.0,350000
9,35000,1,0,0,0,16.2,1199,74.0,5.0,560000
8,30000,1,0,0,0,20.51,998,67.04,5.0,440000
14,90000,1,0,0,1,19.0,998,66.1,5.0,220000
8,110000,0,0,0,1,28.4,1248,74.02,5.0,750000
10,140000,0,0,0,0,15.1,2179,140.0,7.0,800000
18,104000,0,0,0,1,17.2,1396,53.5,5.0,59259
